name,link,rating,start,end,website,telegram,telegram_count,facebook,facebook_count,twitter,twitter_count,symbol,platform,type,raised
gelios,https://icobench.com/ico/gelios/,2.3,13-Mar-18,12-Apr-18,https://gelios.io/?utm_source=icobench,https://t.me/geliosio,217,https://www.facebook.com/geliosio,0,https://twitter.com/geliosio,0,GLS,Ethereum,ERC20,Unknown
germoney,https://icobench.com/ico/germoney/,2.2,18-Mar-18,10-Jun-18,http://www.germoney.cc?utm_source=icobench,https://t.me/joinchat/HcThQg2r9XfPszRzz3NPpQ,0,https://www.facebook.com/xxxFrankxxx,0,https://twitter.com/GERMONEYToken,2,GER,Ethereum,ERC20,0
global-ico-fund,https://icobench.com/ico/global-ico-fund/,2.3,1-Feb-18,2-Mar-18,https://www.globalicofund.com?utm_source=icobench,https://t.me/joinchat/HI3O9UaBQ-U9sq_98L8mRA,0,https://www.facebook.com/globalicofund/,0,https://twitter.com/Global_ICO_Fund,2813,GLIF,Ethereum,ERC20,Unknown
gpn-coin,https://icobench.com/ico/gpn-coin/,2.3,16-Apr-18,15-Jun-18,https://www.gpncoin.com?utm_source=icobench,https://t.me/gpncoin,2047,https://www.facebook.com/Gpncoin-162543594393952/,0,0,0,GPN,Ethereum,ERC 20,Unknown
harbour-dao,https://icobench.com/ico/harbour-dao/,2.3,1-Aug-17,29-Aug-17,https://harbour.tokenate.io/?utm_source=icobench,0,0,0,0,https://twitter.com/HarbourDao,0,HRB,0,0,Unknown
hicky,https://icobench.com/ico/hicky/,2.8,14-Feb-18,26-Mar-18,https://hicky.io/?utm_source=icobench,https://t.me/getpicky,7632,https://www.facebook.com/Hicky-563265947361377,0,https://twitter.com/HickyDapp,242,HKY,Ethereum,ERC20,"$1,731,267 "
holdme,https://icobench.com/ico/holdme/,2.3,15-Nov-17,15-Dec-17,https://ico.holdme.io/?utm_source=icobench,https://t.me/holdmeofficial,1788,https://www.facebook.com/holdme.io/,0,https://twitter.com/holdmeio,2906,HME,Ethereum,0,"$1,022,753 "
honestis-network,https://icobench.com/ico/honestis-network/,2.3,15-Sep-17,15-Dec-17,http://honestis.network/?utm_source=icobench,0,0,https://www.facebook.com/Honestisnetwork-788338161333809,0,https://twitter.com/HonestisN,2796,HNT,Ethereum,0,Unknown
honor,https://icobench.com/ico/honor/,2.3,19-Dec-17,29-Jan-18,https://honordrive.network/?utm_source=icobench,0,0,0,0,0,0,HNR,Ethereum,ERC23,Unknown
ignis,https://icobench.com/ico/ignis/,2.5,5-Aug-17,14-Oct-17,https://www.jelurida.com/ico?utm_source=icobench,0,0,0,0,https://twitter.com/Jelurida,27302,IGNIS,Ardor,0,0
investfeed,https://icobench.com/ico/investfeed/,2.4,23-Jul-17,7-Aug-17,https://www.investfeed.com/?utm_source=icobench,0,0,http://www.facebook.com/investfeed,0,http://www.twitter.com/investfeed,98920,IFT,Ethereum,0,0
joingrowth,https://icobench.com/ico/joingrowth/,2.3,21-Feb-18,21-Mar-18,http://joingrowth.net/?utm_source=icobench,https://t.me/joinchat/G_YdCxIomQXKSKM3IdnT8w,52,https://www.facebook.com/groups/178500009587597/,0,https://twitter.com/AdaLidia3,0,JGC,Ethereum,ERC20,Unknown
kijash,https://icobench.com/ico/kijash/,2.3,10-Apr-18,9-May-18,https://WWW.Kijash.com?utm_source=icobench,0,0,0,0,https://twitter.com/kijashico,519,Kijash,Ethereum,ERC20,Unknown
live-show,https://icobench.com/ico/live-show/,2.3,10-Nov-17,30-Dec-17,http://www.liveshow.io/?utm_source=icobench,0,0,https://www.facebook.com/melnik.anna.33/,0,https://twitter.com/liveshow2018,11,LST,Ethereum,ERC20,Unknown
lumenus,https://icobench.com/ico/lumenus/,2.3,14-May-18,31-May-18,https://lumenus.id?utm_source=icobench,0,0,https://www.facebook.com/Lumenus-571129119919006/,0,https://twitter.com/LumenusOfficial,883,XLS,Stellar,Stellar,Unknown
luven-diagnostic,https://icobench.com/ico/luven-diagnostic/,2.4,15-Jan-18,28-Feb-18,https://luvenmed.io/?utm_source=icobench,https://t.me/luvenmedio_en,1426,https://facebook.com/luvenmedio,0,https://twitter.com/LuvenmedI,3638,LVN,Ethereum,ERC20,Unknown
marketlist,https://icobench.com/ico/marketlist/,2.3,23-Apr-18,23-Jun-18,https://www.marketlist.io/?utm_source=icobench,https://t.me/marketLIST_group,5,https://www.facebook.com/marketlistIO/,0,https://twitter.com/marketLIST_io,7,LIST,Ethereum,ERC20,0
matrexa,https://icobench.com/ico/matrexa/,2.3,17-Sep-17,2-Oct-17,http://matrexa.io/?utm_source=icobench,https://t.me/MATREXA_RUS,5,https://www.facebook.com/groups/2230459037180411/,0,https://twitter.com/crypto_MATREXA,422,MTRX,0,0,Unknown
micars,https://icobench.com/ico/micars/,2.4,12-Jan-18,13-Feb-18,https://www.micars.io/?utm_source=icobench,https://t.me/micarsico,177,https://www.facebook.com/MiCarsICO/,0,https://twitter.com/micarsapp,374,MCR,Ethereum,ERC20,Unknown
mjcoin,https://icobench.com/ico/mjcoin/,2.1,1-Feb-18,22-Apr-18,https://mjcoin.com?utm_source=icobench,https://t.me/MJCoin,131,https://www.facebook.com/MJCoinProject/,0,https://twitter.com/MJCoinProject,0,MJC,Ethereum,ERC20,Unknown
monster-byte,https://icobench.com/ico/monster-byte/,2.3,6-Jul-17,4-Aug-17,https://www.monsterbyte.io/ico?utm_source=icobench,0,0,https://www.facebook.com/casinobitcoin/,0,https://twitter.com/casinobitcoin,2258,MBI,Waves,0,"$1,000,000224.52917000 BTC853.19951000 ETH663.66977000 LTC3.21462000 DASH71,537.81843000 WAVES "
mothership,https://icobench.com/ico/mothership/,3.1,7-Jul-17,21-Jul-17,https://mothership.cx/?utm_source=icobench,0,0,0,0,https://twitter.com/evindor,4158,MSP,Ethereum,ERC20,0
mtcash,https://icobench.com/ico/mtcash/,2.3,16-Apr-18,30-Apr-18,https://mt.cash/?utm_source=icobench,https://t.me/MTCashToken,108,https://www.facebook.com/hkmtgamer/?ref=br_rs,0,0,0,MTC Token.,Ethereum,ERC20,Unknown
noscam,https://icobench.com/ico/noscam/,2.3,15-Apr-18,30-May-18,https://www.tokennoscam.com/?utm_source=icobench,https://t.me/noscamtoken,4240,0,0,https://twitter.com/NOSCAM_TOKEN,4466,NSC,Ethereum,ERC20,Unknown
notarchain-es,https://icobench.com/ico/notarchain-es/,2.3,23-Jan-18,30-Apr-18,http://www.notarchain.org/?utm_source=icobench,0,0,https://www.facebook.com/notarchain/,0,https://twitter.com/notarchain,0,YOF,Ethereum,ERC20,Unknown
ong-social,https://icobench.com/ico/ong-social/,2.4,11-Aug-17,20-Sep-17,https://www.ongcoin.io?utm_source=icobench,0,0,https://www.facebook.com/OneNameGlobal/,0,https://twitter.com/OneName_Global,10482,ONG,Ethereum and Waves,0,"$1,261,725 "
orbeum,https://icobench.com/ico/orbeum/,2.3,1-Mar-18,29-Apr-18,https://orbeum.io?utm_source=icobench,https://t.me/orbeum,424,https://www.facebook.com/orbeums,0,https://twitter.com/orbeums,0,OBM,Ethereum,ERC20,Unknown
peerbanks,https://icobench.com/ico/peerbanks/,2.3,18-Jul-17,22-Sep-17,https://peerbanks.org?utm_source=icobench,https://t.me/peerbanks,53,https://www.facebook.com/peerbanks/,0,https://twitter.com/peerbanks,1083,IRA,Waves,0,"$42,590,100 "
pulsar,https://icobench.com/ico/pulsar/,2.6,13-Nov-17,13-May-18,https://pulsarico.com/?utm_source=icobench,https://t.me/joinchat/ABaSPhChu8HZ7uD9LzOn1w,678,https://www.facebook.com/pulsarventurecapital/,0,https://twitter.com/pulsarvc,1443,PVC,Ethereum,0,"$15,628,725 "
pyapay,https://icobench.com/ico/pyapay/,2.3,14-May-18,14-Jun-18,https://pyapay.co?utm_source=icobench,https://t.me/PyaPay,262,0,0,https://twitter.com/PyaPay_co,0,PYP,Ethereum,ERC20,Unknown
qilin-market,https://icobench.com/ico/qilin-market/,2.3,12-Dec-17,12-Feb-18,https://qilin.market/?utm_source=icobench,https://t.me/qilin_market,382,https://www.facebook.com/qilin.market,0,httpss://twitter.com/qilin_market,1771,QILIN,Ethereum,ERC20,Unknown
qwiqq-ico,https://icobench.com/ico/qwiqq-ico/,2.3,22-Feb-18,17-Apr-18,https://www.qwiqq.com?utm_source=icobench,http://www.t.me/qwiqqchannel,688,https://www.facebook.com/Qwiqq/,0,https://twitter.com/qwiqq,29,QIQ,Ethereum,ERC20,Unknown
rakugo,https://icobench.com/ico/rakugo/,2.3,19-Aug-17,19-Sep-17,https://www.rakugo.co/?utm_source=icobench,0,0,https://www.facebook.com/rakugobounty,0,https://twitter.com/rakugo,5,RKST,Ethereum,ERC20,Unknown
revv-coin,https://icobench.com/ico/revv-coin/,2.3,18-Dec-17,22-Jan-18,http://www.rev-coin.biz/?utm_source=icobench,https://t.me/joinchat/D_m6Sg70sDE6BFI42JkP_w,0,https://www.facebook.com/Revvcoin-144827129454422/,0,0,0,REC,Ethereum,ERC20,Unknown
rex,https://icobench.com/ico/rex/,2.5,31-Jul-17,25-Aug-17,http://rexmls.com/?utm_source=icobench,0,0,0,0,https://twitter.com/rexmls,8,REX,Ethereum,0,"$4,300,00013,039.00000000 ETH "
rider-token,https://icobench.com/ico/rider-token/,2.3,19-Mar-18,3-Apr-18,https://ridertoken.com/?utm_source=icobench,https://t.me/joinchat/FFraxA_gh6l2-Ahev-AxHQ,4856,https://www.facebook.com/Agricultural-Blockchain-165736427415672/,0,https://twitter.com/RiderTokenICO,3054,RTN,Ethereum,ERC20,Unknown
rothscoin,https://icobench.com/ico/rothscoin/,2.3,18-Dec-17,28-Jan-18,https://rothscoin.io/?utm_source=icobench,0,0,https://www.facebook.com/RothsCoin-1460340297418652/,0,https://twitter.com/RothsCoin,189,RTC,Ethereum,ERC20,Unknown
sandcoin,https://icobench.com/ico/sandcoin/,2.3,18-Sep-17,18-Oct-17,https://en.sandcoin.io/?utm_source=icobench,http://t.me/sandcoin,858,https://www.facebook.com/SandCoinICO,0,https://twitter.com/ruslanyocto,1783,SND,Ethereum,0,"$1,291,3804,271.00000000 ETH "
serenity,https://icobench.com/ico/serenity/,2.7,25-Jan-18,7-Mar-18,https://serenity-financial.io/?utm_source=icobench,https://t.me/SerenityFinancial,4940,https://www.facebook.com/SerenityFinancial/,0,https://twitter.com/serenity_io,2733,SRNT,Ethereum,ERC20,0
signal,https://icobench.com/ico/signal/,2.3,27-Mar-18,9-Jun-18,https://www.signaltrading.io/?utm_source=icobench,0,0,0,0,0,0,SGNL,Scrypt,0,Unknown
smarthealthcare,https://icobench.com/ico/smarthealthcare/,2.3,12-Feb-18,13-Mar-18,https://smarthealthcare.today/?utm_source=icobench,https://t.me/joinchat/GNb4Kw-5s5FV7x_z7jlpCQ,145,https://www.facebook.com/smarthealthcare.today,0,https://twitter.com/SmrtHealthToday,70,SHC,Ethereum,ERC20,Unknown
sosnovkino,https://icobench.com/ico/sosnovkino/,2.3,26-Jul-17,26-Aug-17,http://sosnovkino.info/?utm_source=icobench,0,0,https://www.facebook.com/dvedenidov,,https://twitter.com/Sosnovkino_ico,0,SNKcoin,0,0,"$163,80079.00000000 BTC106.00000000 ETH "
spice,https://icobench.com/ico/spice/,2.3,1-Dec-17,31-Dec-17,https://www.spicevc.com/?utm_source=icobench,https://t.me/spicevc,1525,https://www.facebook.com/spicevc/,0,https://twitter.com/spice_vc,694,SPiCE,Ethereum,ERC20,Unknown
stabilise,https://icobench.com/ico/stabilise/,2.3,3-Apr-18,2-Jun-18,https://www.stabilise.io/?utm_source=icobench,https://t.me/stabilise,12,https://www.facebook.com/stabilise.io,0,https://twitter.com/stabilise_io,8,SPC Token,Ethereum,ERC20,Unknown
stasyq,https://icobench.com/ico/stasyq/,2.1,6-Apr-18,5-Jun-18,https://stasyq.io?utm_source=icobench,http://t.me/StasyQICO,0,https://www.facebook.com/StasyQ/,0,https://twitter.com/stasyqICO,6873,SQoin,Ethereum,ERC20,Unknown
stockblock,https://icobench.com/ico/stockblock/,2.3,25-Oct-17,25-Nov-17,https://stockblock.io/?utm_source=icobench,https://t.me/joinchat/GLmIIA20xNcy0phE_wgbBQ,1725,https://www.facebook.com/StockBlockmedia/,0,https://twitter.com/stockblockio,1752,XMC,Ethereum,ERC20,0
styras,https://icobench.com/ico/styras/,2.3,28-Nov-17,30-Dec-17,https://styras.io/?utm_source=icobench,0,0,https://styras.io/images/facebook.png?crc=4158789149,0,https://twitter.com/styras_global,1602,STY,Ethereum,0,0
super-ethereum,https://icobench.com/ico/super-ethereum/,2.3,1-Mar-18,22-May-18,https://superethereum.io/?utm_source=icobench,https://t.me/superethereum,1182,https://www.facebook.com/superethereum,0,https://twitter.com/superethereum,3101,STH,Ethereum,ERC20,"$21,000,000 "
surveychain,https://icobench.com/ico/surveychain/,2.3,11-May-18,8-Jun-18,https://surveychain.io/?utm_source=icobench,https://t.me/surveychain,18,https://www.facebook.com/Surveychain-1979115342406733,0,https://twitter.com/surveychainio,7,SVC,Ethereum,ERC20,Unknown
techbench,https://icobench.com/ico/techbench/,2.3,1-Dec-17,30-Dec-17,https://techbench.me/?utm_source=icobench,https://t.me/techbench_talk,175,https://www.facebook.com/TechBench.me,0,https://twitter.com/TechBench_Me,784,TBCH,Ethereum,ERC20,Unknown
techspecs,https://icobench.com/ico/techspecs/,2.3,26-Feb-18,30-Mar-18,https://www.techspecs.io/?utm_source=icobench,0,0,0,0,0,0,SPC,Ethereum,ERC20,Unknown
tesoro,https://icobench.com/ico/tesoro/,2.1,22-Mar-18,20-May-18,http://tesorofund.io?utm_source=icobench,https://t.me/TesoroFund,,http://facebook.com/tesoro.fund,0,http://twitter.com/tesorofund,632,ORO,Ethereum,ERC20,"$5,000,000 "
the-island,https://icobench.com/ico/the-island/,2.3,28-Aug-17,25-Sep-17,https://privateers.life/?utm_source=icobench,0,0,https://www.facebook.com/The-Privateer-Island-111860842803284/,0,https://twitter.com/alienter2,352,LDM,0,0,"$7,401 "
the-memessenger,https://icobench.com/ico/the-memessenger/,2.3,26-Aug-17,25-Oct-17,https://themem.io/?utm_source=icobench,https://t.me/Thememioeng,75,0,0,https://twitter.com/TheMemessenger,219,MET,Waves,0,"$150,000 "
tipper,https://icobench.com/ico/tipper/,2.3,1-Feb-18,31-Mar-18,https://www.tippereconomy.io/?utm_source=icobench,https://t.me/joinchat/HjnmdhAb4dOBxP8eaiNmoA,7037,0,0,0,0,TIPR,Ethereum,ERC20,Unknown
tokencard,https://icobench.com/ico/tokencard/,2.5,2-May-17,2-May-17,https://tokencard.io?utm_source=icobench,0,0,0,0,https://twitter.com/tokencard_io,19004,TKN,Ethereum,ERC20,0
tokenlend,https://icobench.com/ico/tokenlend/,2.9,26-Mar-18,10-May-18,https://tokenlend.io/?utm_source=icobench,https://t.me/tokenlend,0,https://www.facebook.com/tokenlend/,0,https://twitter.com/Tokenlend_news,626,TLN,Ethereum,ERC20,"$1,076,843 "
toplancer,https://icobench.com/ico/toplancer/,2.3,14-Jan-18,31-Mar-18,https://www.toplancer.co?utm_source=icobench,https://t.me/toplancercoin,570,https://www.facebook.com/Toplancer-1944069385913640,0,https://twitter.com/Toplancer_Coin,374,TLC,Ethereum,ERC20,Unknown
trademindx,https://icobench.com/ico/trademindx/,2.1,2-May-18,2-Jun-18,https://trademindx.com/?utm_source=icobench,0,0,0,0,https://twitter.com/trademindx,97,TMX,Ethereum,ERC20,Unknown
travelcoin,https://icobench.com/ico/travelcoin/,2.3,5-Jul-17,15-Aug-17,https://www.travelcoins.io/?utm_source=icobench,0,0,https://www.facebook.com/TravelCoin/,0,https://twitter.com/TravelCoins_,1977,TRV,Ethereum,ERC20,"$4,500,000 "
travelkoin,https://icobench.com/ico/travelkoin/,2.4,9-Apr-18,13-Apr-18,https://www.travelkoin.io?utm_source=icobench,https://t.me/joinchat/E0yi4QzA-FQURce32Jyw5A,73,0,0,https://twitter.com/travelkoin,46,TKT,Ethereum,0,Unknown
tubig-blockchain,https://icobench.com/ico/tubig-blockchain/,2.3,1-Mar-18,30-Apr-18,https://tubig.co.uk?utm_source=icobench,https://t.me/tubigblockchain,0,https://www.facebook.com/tubigblockchain,0,https://twitter.com/tubigblockchain,0,TUB,Ethereum,ERC20,Unknown
uprightly,https://icobench.com/ico/uprightly/,2.3,26-Feb-18,26-Mar-18,https://www.uprightly.io?utm_source=icobench,https://t.me/uprightly,5,0,0,https://twitter.com/Uprightly_UPT,5,UPT,Ethereum,ERC20,Unknown
uptoken,https://icobench.com/ico/uptoken/,2.9,16-Oct-17,15-Dec-17,https://uptoken.org/?utm_source=icobench,0,0,https://facebook.com/UpTokenSale/,0,https://twitter.com/uptoken,3079,UP,Ethereum,ERC20,0
vacuum,https://icobench.com/ico/vacuum/,2.3,24-Oct-17,24-Nov-17,https://vacc.io/?utm_source=icobench,http://t.me/vaccdotio,53,https://www.facebook.com/vaccdotio,0,https://twitter.com/vaccdotio,46,VAC,0,0,Unknown
voise,https://icobench.com/ico/voise/,2.3,6-May-17,6-Jun-17,https://voise.com/?utm_source=icobench,https://t.me/voisecom,8982,0,0,https://twitter.com/voisecom,23912,VSM,Ethereum,0,"$646,519 "
vooglue,https://icobench.com/ico/vooglue/,2.9,21-Mar-18,21-Jun-18,http://vooglue.io?utm_source=icobench,https://t.me/joinchat/FvzOGQ2YZqOI59QeWk_ZhQ,643,https://www.facebook.com/vooglue/,0,https://twitter.com/VooGluePlatform,4418,VGC,Ethereum,ERC20,0
wishcoin,https://icobench.com/ico/wishcoin/,2.1,20-Feb-18,20-Mar-18,https://wishcoin.io/?utm_source=icobench,0,0,http://www.facebook.com/wishcoinio,0,http://www.twitter.com/wishcoinio,963,Wishcoin,Ethereum,0,Unknown
world-turtle-coin,https://icobench.com/ico/world-turtle-coin/,2.3,14-Sep-17,12-Oct-17,http://www.worldturtlecoin.com/?utm_source=icobench,0,0,https://www.facebook.com/deadofnightgame/,0,https://twitter.com/worldturtlecoin,15,TURTL,Waves,0,Unknown
wowoo,https://icobench.com/ico/wowoo/,2.5,22-Feb-18,2-Mar-18,http://wowoonet.com/?utm_source=icobench,https://t.me/wowooofficial,8232,0,0,0,0,WWB,Ethereum,ERC20,Unknown
wyrify,https://icobench.com/ico/wyrify/,2.4,6-Oct-17,14-Oct-17,http://www.wyrify.com/?utm_source=icobench,0,0,https://www.facebook.com/wyrify,0,https://twitter.com/wyrify,53220,WYR,Ethereum,ERC20,Unknown
zempa,https://icobench.com/ico/zempa/,2.3,31-Oct-17,30-Nov-17,http://zempa.io/?utm_source=icobench,https://t.me/joinchat/FT-auw2EH4i9O7heAliF7w,0,https://www.facebook.com/Zempa-114002472632677/,0,https://twitter.com/GetZempa,204,Zempa,Waves,ERC20,Unknown
zeus,https://icobench.com/ico/zeus/,2.5,15-Dec-17,25-Jan-18,http://zeus-token.io/eng/?utm_source=icobench,https://t.me/joinchat/Cg9KDwhfwYZgztRVemWnwQ,763,https://www.facebook.com/zeusminingofficial/,0,https://twitter.com/info_zeusteam,0,ZET,Ethereum,ERC20,0
8-circuit-studios,https://icobench.com/ico/8-circuit-studios/,2.1,17-Jul-17,18-Aug-17,https://8circuitstudios.com/?utm_source=icobench,0,0,https://www.facebook.com/8-Circuit-Studios-1936233599991542,0,https://twitter.com/@8circuitstudios,244,8BT,Ethereum,ERC20,Unknown49.02268590 ETH 
airen,https://icobench.com/ico/airen/,2.1,22-Apr-18,18-May-18,https://www.airen.io?utm_source=icobench,0,0,0,0,https://twitter.com/AIRE_Network/,31,AIRE,Ethereum,ERC20,"$19,000,000 "
akm-global,https://icobench.com/ico/akm-global/,2.3,30-Sep-17,10-May-18,https://akminvest.com/?utm_source=icobench,0,0,https://www.facebook.com/akminvest/,0,https://twitter.com/akmglobal_,92,AKM,Ethereum,0,Unknown
amorito,https://icobench.com/ico/amorito/,2.1,1-Mar-18,22-Mar-18,http://amoritotoken.com?utm_source=icobench,http://t.me/amorito,35,https://www.facebook.com/officialamorito,0,https://twitter.com/officialamorito,4242,AMO,Ethereum,ERC20,Unknown
arc-reserve-currency,https://icobench.com/ico/arc-reserve-currency/,2.2,14-Dec-17,14-Jan-18,https://www.arccy.org/?utm_source=icobench,http://t.me/arcico,0,0,0,https://twitter.com/ArcReserveC,0,ARCC,Ethereum,ERC20,Unknown
atmatrix,https://icobench.com/ico/atmatrix/,2.1,18-Aug-17,18-Sep-17,https://atmatrix.org/?utm_source=icobench,0,0,0,0,0,0,ATT,Ethereum,ERC20,Unknown
augmentors,https://icobench.com/ico/augmentors/,1.8,30-Jan-17,28-Feb-17,https://www.augmentorsgame.com/?utm_source=icobench,0,0,https://www.facebook.com/augmentors,0,https://twitter.com/AugmentorsGame,4963,DTB,0,0,0
avalon,https://icobench.com/ico/avalon/,2.4,25-Aug-17,30-Sep-17,0,https://t.me/joinchat/GQEIcg6hXg-QWXwzDDiOgA,0,https://www.facebook.com/avalonplatform/,0,https://twitter.com/Avalonplatform,0,AVA,Ethereum,ERC20,"$253,154 "
befund,https://icobench.com/ico/befund/,2.1,16-May-18,16-Jun-18,https://befund.io?utm_source=icobench,https://t.me/BefundOfficial,79430,0,0,https://twitter.com/BefundOfficial,1310,BFDT,Ethereum,ERC20,Unknown
bitferry,https://icobench.com/ico/bitferry/,2.1,1-Nov-17,6-Dec-17,http://bitferry.pro/?utm_source=icobench,https://t.me/bitferryeng,330,https://www.facebook.com/buturlin,0,https://twitter.com/BitFerry,0,BitFerry,Ethereum,ERC20,Unknown
bitpaction,https://icobench.com/ico/bitpaction/,2.1,1-Feb-18,28-Feb-18,https://bitpaction.com/?utm_source=icobench,0,0,https://www.facebook.com/bitpaction,0,https://twitter.com/bitpaction,14464,Bitpaction Share,0,ERC20,Unknown
cacao-shares,https://icobench.com/ico/cacao-shares/,2.1,21-Feb-18,28-Feb-18,https://cacaoshares.com?utm_source=icobench,https://t.me/joinchat/FoJjLkP1Qxh9yZbCZ5mC9A,38,0,0,http://www.twitter.com/cacaoshares,27,CcS,Ethereum,ERC20,"$4,781 "
coindrive,https://icobench.com/ico/coindrive/,1.8,18-Dec-17,8-Jan-18,0,https://t.me/joinchat/CEeWMkNauisHU5Q10azRdg,0,https://www.facebook.com/CoinDriveApp/,0,https://twitter.com/DriveCoin,4825,CDR,Ethereum,0,Unknown
cryptoabs,https://icobench.com/ico/cryptoabs/,2.1,14-Jul-17,4-Aug-17,0,0,0,https://www.facebook.com/cryptoabs.project,0,https://twitter.com/cryptoabs,58,ABS,Ethereum,ERC20,Unknown4.45028408 ETH 
decent,https://icobench.com/ico/decent/,2.1,11-Sep-16,6-Nov-16,https://decent.ch/?utm_source=icobench,0,0,https://www.facebook.com/DECENTplatform/?ref=hl,0,https://twitter.com/DECENTplatform,30159,0,0,0,"$15,000,0005,881.35000000 BTC "
delphi-systems,https://icobench.com/ico/delphi-systems/,2.1,1-Nov-17,15-Dec-17,https://delphi.systems/?utm_source=icobench,0,0,0,0,https://twitter.com/Delphi_Systems,955,PHI,Ethereum,ERC20,Unknown
